config,name,component,value,unit,artifact_id
plain-de,gazetteer_legacy_matches,legacy,1.0,count,warmup
plain-de,gazetteer_legacy_processing_ms,legacy,16.0,milliseconds,warmup
plain-de,process.cpu.utilization,legacy,0.0,percent,warmup
plain-de,process.cpu.time.user,legacy,0.94,seconds,warmup
plain-de,process.cpu.time.system,legacy,0.17,seconds,warmup
plain-de,process.context_switches.voluntary,legacy,0.0,count,warmup
plain-de,process.context_switches.involuntary,legacy,13.0,count,warmup
plain-de,system.cpu.utilization,legacy,17.9,percent,warmup
plain-de,system.load_average.1m,legacy,1.6435546875,load,warmup
plain-de,system.load_average.5m,legacy,2.4482421875,load,warmup
plain-de,system.load_average.15m,legacy,2.2744140625,load,warmup
plain-de,process.memory.rss,legacy,87437312.0,bytes,warmup
plain-de,process.memory.vms,legacy,96374784.0,bytes,warmup
plain-de,process.memory.uss,legacy,76324864.0,bytes,warmup
plain-de,system.memory.used,legacy,8905629696.0,bytes,warmup
plain-de,system.memory.available,legacy,41609584640.0,bytes,warmup
plain-de,system.memory.utilization,legacy,17.6,percent,warmup
plain-de,system.swap.used,legacy,0.0,bytes,warmup
plain-de,system.swap.utilization,legacy,0.0,percent,warmup
plain-de,process.cpu.utilization,legacy,53.3,percent,warmup
plain-de,process.cpu.time.user,legacy,0.95,seconds,warmup
plain-de,process.cpu.time.system,legacy,0.17,seconds,warmup
plain-de,process.context_switches.voluntary,legacy,2.0,count,warmup
plain-de,process.context_switches.involuntary,legacy,13.0,count,warmup
plain-de,system.cpu.utilization,legacy,14.3,percent,warmup
plain-de,system.load_average.1m,legacy,1.6435546875,load,warmup
plain-de,system.load_average.5m,legacy,2.4482421875,load,warmup
plain-de,system.load_average.15m,legacy,2.2744140625,load,warmup
plain-de,process.memory.rss,legacy,89481216.0,bytes,warmup
plain-de,process.memory.vms,legacy,97460224.0,bytes,warmup
plain-de,process.memory.uss,legacy,77828096.0,bytes,warmup
plain-de,system.memory.used,legacy,8905629696.0,bytes,warmup
plain-de,system.memory.available,legacy,41609584640.0,bytes,warmup
plain-de,system.memory.utilization,legacy,17.6,percent,warmup
plain-de,system.swap.used,legacy,0.0,bytes,warmup
plain-de,system.swap.utilization,legacy,0.0,percent,warmup
plain-de,duui.request.duration,legacy,21.068517999992764,milliseconds,warmup
plain-de,duui.request.duration.histogram,legacy,,milliseconds,warmup
plain-de,duui.request.throughput,legacy,1000.0,requests_per_second,warmup
plain-de,duui.request.count,legacy,1.0,count,warmup
plain-de,duui.request.duration,legacy,21.068517999992764,milliseconds,warmup
plain-de,duui.request.duration.histogram,legacy,,milliseconds,warmup
plain-de,duui.request.throughput,legacy,1000.0,requests_per_second,warmup
plain-de,duui.request.count,legacy,1.0,count,warmup
plain-de,duui.request.duration,legacy,21.068517999992764,milliseconds,warmup
plain-de,duui.request.duration.histogram,legacy,,milliseconds,warmup
plain-de,duui.request.throughput,legacy,1000.0,requests_per_second,warmup
plain-de,duui.request.count,legacy,1.0,count,warmup
plain-de,gazetteer_matches,modern,1.0,count,warmup
plain-de,gazetteer_processing_ms,modern,2.0,milliseconds,warmup
plain-de,process.cpu.utilization,modern,0.0,percent,warmup
plain-de,process.cpu.time.user,modern,0.96,seconds,warmup
plain-de,process.cpu.time.system,modern,0.17,seconds,warmup
plain-de,process.context_switches.voluntary,modern,2.0,count,warmup
plain-de,process.context_switches.involuntary,modern,13.0,count,warmup
plain-de,system.cpu.utilization,modern,40.0,percent,warmup
plain-de,system.load_average.1m,modern,1.6435546875,load,warmup
plain-de,system.load_average.5m,modern,2.4482421875,load,warmup
plain-de,system.load_average.15m,modern,2.2744140625,load,warmup
plain-de,process.memory.rss,modern,89673728.0,bytes,warmup
plain-de,process.memory.vms,modern,97460224.0,bytes,warmup
plain-de,process.memory.uss,modern,78016512.0,bytes,warmup
plain-de,system.memory.used,modern,8905629696.0,bytes,warmup
plain-de,system.memory.available,modern,41609584640.0,bytes,warmup
plain-de,system.memory.utilization,modern,17.6,percent,warmup
plain-de,system.swap.used,modern,0.0,bytes,warmup
plain-de,system.swap.utilization,modern,0.0,percent,warmup
plain-de,process.cpu.utilization,modern,0.0,percent,warmup
plain-de,process.cpu.time.user,modern,0.96,seconds,warmup
plain-de,process.cpu.time.system,modern,0.17,seconds,warmup
plain-de,process.context_switches.voluntary,modern,4.0,count,warmup
plain-de,process.context_switches.involuntary,modern,13.0,count,warmup
plain-de,system.cpu.utilization,modern,20.0,percent,warmup
plain-de,system.load_average.1m,modern,1.6435546875,load,warmup
plain-de,system.load_average.5m,modern,2.4482421875,load,warmup
plain-de,system.load_average.15m,modern,2.2744140625,load,warmup
plain-de,process.memory.rss,modern,89718784.0,bytes,warmup
plain-de,process.memory.vms,modern,97460224.0,bytes,warmup
plain-de,process.memory.uss,modern,78061568.0,bytes,warmup
plain-de,system.memory.used,modern,8905629696.0,bytes,warmup
plain-de,system.memory.available,modern,41609584640.0,bytes,warmup
plain-de,system.memory.utilization,modern,17.6,percent,warmup
plain-de,system.swap.used,modern,0.0,bytes,warmup
plain-de,system.swap.utilization,modern,0.0,percent,warmup
plain-de,duui.request.duration,modern,6.340124999951513,milliseconds,warmup
plain-de,duui.request.duration.histogram,modern,,milliseconds,warmup
plain-de,duui.request.throughput,modern,181.40721202961345,requests_per_second,warmup
plain-de,duui.request.count,modern,2.0,count,warmup
plain-de,duui.request.duration,modern,6.340124999951513,milliseconds,warmup
plain-de,duui.request.duration.histogram,modern,,milliseconds,warmup
plain-de,duui.request.throughput,modern,1000.0,requests_per_second,warmup
plain-de,duui.request.count,modern,1.0,count,warmup
plain-de,duui.request.duration,modern,6.340124999951513,milliseconds,warmup
plain-de,duui.request.duration.histogram,modern,,milliseconds,warmup
plain-de,duui.request.throughput,modern,1000.0,requests_per_second,warmup
plain-de,duui.request.count,modern,1.0,count,warmup
plain-de,gazetteer_legacy_matches,legacy,1.0,count,3713534-chunk-1
plain-de,gazetteer_legacy_processing_ms,legacy,3.0,milliseconds,3713534-chunk-1
plain-de,process.cpu.utilization,legacy,0.0,percent,3713534-chunk-1
plain-de,process.cpu.time.user,legacy,0.96,seconds,3713534-chunk-1
plain-de,process.cpu.time.system,legacy,0.18,seconds,3713534-chunk-1
plain-de,process.context_switches.voluntary,legacy,4.0,count,3713534-chunk-1
plain-de,process.context_switches.involuntary,legacy,13.0,count,3713534-chunk-1
plain-de,system.cpu.utilization,legacy,28.6,percent,3713534-chunk-1
plain-de,system.load_average.1m,legacy,1.6435546875,load,3713534-chunk-1
plain-de,system.load_average.5m,legacy,2.4482421875,load,3713534-chunk-1
plain-de,system.load_average.15m,legacy,2.2744140625,load,3713534-chunk-1
plain-de,process.memory.rss,legacy,89894912.0,bytes,3713534-chunk-1
plain-de,process.memory.vms,legacy,98508800.0,bytes,3713534-chunk-1
plain-de,process.memory.uss,legacy,78237696.0,bytes,3713534-chunk-1
plain-de,system.memory.used,legacy,8905629696.0,bytes,3713534-chunk-1
plain-de,system.memory.available,legacy,41609584640.0,bytes,3713534-chunk-1
plain-de,system.memory.utilization,legacy,17.6,percent,3713534-chunk-1
plain-de,system.swap.used,legacy,0.0,bytes,3713534-chunk-1
plain-de,system.swap.utilization,legacy,0.0,percent,3713534-chunk-1
plain-de,process.cpu.utilization,legacy,0.0,percent,3713534-chunk-1
plain-de,process.cpu.time.user,legacy,0.96,seconds,3713534-chunk-1
plain-de,process.cpu.time.system,legacy,0.18,seconds,3713534-chunk-1
plain-de,process.context_switches.voluntary,legacy,6.0,count,3713534-chunk-1
plain-de,process.context_switches.involuntary,legacy,13.0,count,3713534-chunk-1
plain-de,system.cpu.utilization,legacy,16.7,percent,3713534-chunk-1
plain-de,system.load_average.1m,legacy,1.6435546875,load,3713534-chunk-1
plain-de,system.load_average.5m,legacy,2.4482421875,load,3713534-chunk-1
plain-de,system.load_average.15m,legacy,2.2744140625,load,3713534-chunk-1
plain-de,process.memory.rss,legacy,89915392.0,bytes,3713534-chunk-1
plain-de,process.memory.vms,legacy,98508800.0,bytes,3713534-chunk-1
plain-de,process.memory.uss,legacy,78258176.0,bytes,3713534-chunk-1
plain-de,system.memory.used,legacy,8905629696.0,bytes,3713534-chunk-1
plain-de,system.memory.available,legacy,41609584640.0,bytes,3713534-chunk-1
plain-de,system.memory.utilization,legacy,17.6,percent,3713534-chunk-1
plain-de,system.swap.used,legacy,0.0,bytes,3713534-chunk-1
plain-de,system.swap.utilization,legacy,0.0,percent,3713534-chunk-1
plain-de,duui.request.duration,legacy,7.09497099978762,milliseconds,3713534-chunk-1
plain-de,duui.request.duration.histogram,legacy,,milliseconds,3713534-chunk-1
plain-de,duui.request.throughput,legacy,132.44978144578255,requests_per_second,3713534-chunk-1
plain-de,duui.request.count,legacy,3.0,count,3713534-chunk-1
plain-de,duui.request.duration,legacy,7.09497099978762,milliseconds,3713534-chunk-1
plain-de,duui.request.duration.histogram,legacy,,milliseconds,3713534-chunk-1
plain-de,duui.request.throughput,legacy,87.00013149998067,requests_per_second,3713534-chunk-1
plain-de,duui.request.count,legacy,2.0,count,3713534-chunk-1
plain-de,duui.request.duration,legacy,7.09497099978762,milliseconds,3713534-chunk-1
plain-de,duui.request.duration.histogram,legacy,,milliseconds,3713534-chunk-1
plain-de,duui.request.throughput,legacy,1000.0,requests_per_second,3713534-chunk-1
plain-de,duui.request.count,legacy,1.0,count,3713534-chunk-1
plain-de,gazetteer_matches,modern,1.0,count,3713534-chunk-1
plain-de,gazetteer_processing_ms,modern,2.0,milliseconds,3713534-chunk-1
plain-de,process.cpu.utilization,modern,0.0,percent,3713534-chunk-1
plain-de,process.cpu.time.user,modern,0.96,seconds,3713534-chunk-1
plain-de,process.cpu.time.system,modern,0.19,seconds,3713534-chunk-1
plain-de,process.context_switches.voluntary,modern,6.0,count,3713534-chunk-1
plain-de,process.context_switches.involuntary,modern,13.0,count,3713534-chunk-1
plain-de,system.cpu.utilization,modern,37.5,percent,3713534-chunk-1
plain-de,system.load_average.1m,modern,1.6435546875,load,3713534-chunk-1
plain-de,system.load_average.5m,modern,2.4482421875,load,3713534-chunk-1
plain-de,system.load_average.15m,modern,2.2744140625,load,3713534-chunk-1
plain-de,process.memory.rss,modern,90066944.0,bytes,3713534-chunk-1
plain-de,process.memory.vms,modern,98508800.0,bytes,3713534-chunk-1
plain-de,process.memory.uss,modern,78409728.0,bytes,3713534-chunk-1
plain-de,system.memory.used,modern,8906661888.0,bytes,3713534-chunk-1
plain-de,system.memory.available,modern,41608552448.0,bytes,3713534-chunk-1
plain-de,system.memory.utilization,modern,17.6,percent,3713534-chunk-1
plain-de,system.swap.used,modern,0.0,bytes,3713534-chunk-1
plain-de,system.swap.utilization,modern,0.0,percent,3713534-chunk-1
plain-de,process.cpu.utilization,modern,0.0,percent,3713534-chunk-1
plain-de,process.cpu.time.user,modern,0.96,seconds,3713534-chunk-1
plain-de,process.cpu.time.system,modern,0.19,seconds,3713534-chunk-1
plain-de,process.context_switches.voluntary,modern,8.0,count,3713534-chunk-1
plain-de,process.context_switches.involuntary,modern,13.0,count,3713534-chunk-1
plain-de,system.cpu.utilization,modern,0.0,percent,3713534-chunk-1
plain-de,system.load_average.1m,modern,1.6435546875,load,3713534-chunk-1
plain-de,system.load_average.5m,modern,2.4482421875,load,3713534-chunk-1
plain-de,system.load_average.15m,modern,2.2744140625,load,3713534-chunk-1
plain-de,process.memory.rss,modern,90091520.0,bytes,3713534-chunk-1
plain-de,process.memory.vms,modern,98508800.0,bytes,3713534-chunk-1
plain-de,process.memory.uss,modern,78434304.0,bytes,3713534-chunk-1
plain-de,system.memory.used,modern,8906661888.0,bytes,3713534-chunk-1
plain-de,system.memory.available,modern,41608552448.0,bytes,3713534-chunk-1
plain-de,system.memory.utilization,modern,17.6,percent,3713534-chunk-1
plain-de,system.swap.used,modern,0.0,bytes,3713534-chunk-1
plain-de,system.swap.utilization,modern,0.0,percent,3713534-chunk-1
plain-de,duui.request.duration,modern,6.286258000272937,milliseconds,3713534-chunk-1
plain-de,duui.request.duration.histogram,modern,,milliseconds,3713534-chunk-1
plain-de,duui.request.throughput,modern,118.85175418693063,requests_per_second,3713534-chunk-1
plain-de,duui.request.count,modern,4.0,count,3713534-chunk-1
plain-de,duui.request.duration,modern,6.286258000272937,milliseconds,3713534-chunk-1
plain-de,duui.request.duration.histogram,modern,,milliseconds,3713534-chunk-1
plain-de,duui.request.throughput,modern,87.25224996253341,requests_per_second,3713534-chunk-1
plain-de,duui.request.count,modern,2.0,count,3713534-chunk-1
plain-de,duui.request.duration,modern,6.286258000272937,milliseconds,3713534-chunk-1
plain-de,duui.request.duration.histogram,modern,,milliseconds,3713534-chunk-1
plain-de,duui.request.throughput,modern,1000.0,requests_per_second,3713534-chunk-1
plain-de,duui.request.count,modern,1.0,count,3713534-chunk-1
plain-de,gazetteer_legacy_matches,legacy,0.0,count,3713534-chunk-2
plain-de,gazetteer_legacy_processing_ms,legacy,2.0,milliseconds,3713534-chunk-2
plain-de,process.cpu.utilization,legacy,0.0,percent,3713534-chunk-2
plain-de,process.cpu.time.user,legacy,0.97,seconds,3713534-chunk-2
plain-de,process.cpu.time.system,legacy,0.19,seconds,3713534-chunk-2
plain-de,process.context_switches.voluntary,legacy,8.0,count,3713534-chunk-2
plain-de,process.context_switches.involuntary,legacy,13.0,count,3713534-chunk-2
plain-de,system.cpu.utilization,legacy,16.7,percent,3713534-chunk-2
plain-de,system.load_average.1m,legacy,1.6435546875,load,3713534-chunk-2
plain-de,system.load_average.5m,legacy,2.4482421875,load,3713534-chunk-2
plain-de,system.load_average.15m,legacy,2.2744140625,load,3713534-chunk-2
plain-de,process.memory.rss,legacy,90259456.0,bytes,3713534-chunk-2
plain-de,process.memory.vms,legacy,98508800.0,bytes,3713534-chunk-2
plain-de,process.memory.uss,legacy,78602240.0,bytes,3713534-chunk-2
plain-de,system.memory.used,legacy,8906661888.0,bytes,3713534-chunk-2
plain-de,system.memory.available,legacy,41608552448.0,bytes,3713534-chunk-2
plain-de,system.memory.utilization,legacy,17.6,percent,3713534-chunk-2
plain-de,system.swap.used,legacy,0.0,bytes,3713534-chunk-2
plain-de,system.swap.utilization,legacy,0.0,percent,3713534-chunk-2
plain-de,process.cpu.utilization,legacy,0.0,percent,3713534-chunk-2
plain-de,process.cpu.time.user,legacy,0.97,seconds,3713534-chunk-2
plain-de,process.cpu.time.system,legacy,0.19,seconds,3713534-chunk-2
plain-de,process.context_switches.voluntary,legacy,10.0,count,3713534-chunk-2
plain-de,process.context_switches.involuntary,legacy,13.0,count,3713534-chunk-2
plain-de,system.cpu.utilization,legacy,25.0,percent,3713534-chunk-2
plain-de,system.load_average.1m,legacy,1.6435546875,load,3713534-chunk-2
plain-de,system.load_average.5m,legacy,2.4482421875,load,3713534-chunk-2
plain-de,system.load_average.15m,legacy,2.2744140625,load,3713534-chunk-2
plain-de,process.memory.rss,legacy,90279936.0,bytes,3713534-chunk-2
plain-de,process.memory.vms,legacy,98508800.0,bytes,3713534-chunk-2
plain-de,process.memory.uss,legacy,78622720.0,bytes,3713534-chunk-2
plain-de,system.memory.used,legacy,8906661888.0,bytes,3713534-chunk-2
plain-de,system.memory.available,legacy,41608552448.0,bytes,3713534-chunk-2
plain-de,system.memory.utilization,legacy,17.6,percent,3713534-chunk-2
plain-de,system.swap.used,legacy,0.0,bytes,3713534-chunk-2
plain-de,system.swap.utilization,legacy,0.0,percent,3713534-chunk-2
plain-de,duui.request.duration,legacy,5.189516999962507,milliseconds,3713534-chunk-2
plain-de,duui.request.duration.histogram,legacy,,milliseconds,3713534-chunk-2
plain-de,duui.request.throughput,legacy,115.63862808456466,requests_per_second,3713534-chunk-2
plain-de,duui.request.count,legacy,5.0,count,3713534-chunk-2
plain-de,duui.request.duration,legacy,5.189516999962507,milliseconds,3713534-chunk-2
plain-de,duui.request.duration.histogram,legacy,,milliseconds,3713534-chunk-2
plain-de,duui.request.throughput,legacy,68.80911333580586,requests_per_second,3713534-chunk-2
plain-de,duui.request.count,legacy,3.0,count,3713534-chunk-2
plain-de,duui.request.duration,legacy,5.189516999962507,milliseconds,3713534-chunk-2
plain-de,duui.request.duration.histogram,legacy,,milliseconds,3713534-chunk-2
plain-de,duui.request.throughput,legacy,1000.0,requests_per_second,3713534-chunk-2
plain-de,duui.request.count,legacy,1.0,count,3713534-chunk-2
plain-de,gazetteer_matches,modern,0.0,count,3713534-chunk-2
plain-de,gazetteer_processing_ms,modern,2.0,milliseconds,3713534-chunk-2
plain-de,process.cpu.utilization,modern,0.0,percent,3713534-chunk-2
plain-de,process.cpu.time.user,modern,0.97,seconds,3713534-chunk-2
plain-de,process.cpu.time.system,modern,0.2,seconds,3713534-chunk-2
plain-de,process.context_switches.voluntary,modern,10.0,count,3713534-chunk-2
plain-de,process.context_switches.involuntary,modern,13.0,count,3713534-chunk-2
plain-de,system.cpu.utilization,modern,44.4,percent,3713534-chunk-2
plain-de,system.load_average.1m,modern,1.6435546875,load,3713534-chunk-2
plain-de,system.load_average.5m,modern,2.4482421875,load,3713534-chunk-2
plain-de,system.load_average.15m,modern,2.2744140625,load,3713534-chunk-2
plain-de,process.memory.rss,modern,90431488.0,bytes,3713534-chunk-2
plain-de,process.memory.vms,modern,98508800.0,bytes,3713534-chunk-2
plain-de,process.memory.uss,modern,78774272.0,bytes,3713534-chunk-2
plain-de,system.memory.used,modern,8906661888.0,bytes,3713534-chunk-2
plain-de,system.memory.available,modern,41608552448.0,bytes,3713534-chunk-2
plain-de,system.memory.utilization,modern,17.6,percent,3713534-chunk-2
plain-de,system.swap.used,modern,0.0,bytes,3713534-chunk-2
plain-de,system.swap.utilization,modern,0.0,percent,3713534-chunk-2
plain-de,process.cpu.utilization,modern,0.0,percent,3713534-chunk-2
plain-de,process.cpu.time.user,modern,0.97,seconds,3713534-chunk-2
plain-de,process.cpu.time.system,modern,0.2,seconds,3713534-chunk-2
plain-de,process.context_switches.voluntary,modern,12.0,count,3713534-chunk-2
plain-de,process.context_switches.involuntary,modern,13.0,count,3713534-chunk-2
plain-de,system.cpu.utilization,modern,25.0,percent,3713534-chunk-2
plain-de,system.load_average.1m,modern,1.6435546875,load,3713534-chunk-2
plain-de,system.load_average.5m,modern,2.4482421875,load,3713534-chunk-2
plain-de,system.load_average.15m,modern,2.2744140625,load,3713534-chunk-2
plain-de,process.memory.rss,modern,90451968.0,bytes,3713534-chunk-2
plain-de,process.memory.vms,modern,98508800.0,bytes,3713534-chunk-2
plain-de,process.memory.uss,modern,78794752.0,bytes,3713534-chunk-2
plain-de,system.memory.used,modern,8908210176.0,bytes,3713534-chunk-2
plain-de,system.memory.available,modern,41607004160.0,bytes,3713534-chunk-2
plain-de,system.memory.utilization,modern,17.6,percent,3713534-chunk-2
plain-de,system.swap.used,modern,0.0,bytes,3713534-chunk-2
plain-de,system.swap.utilization,modern,0.0,percent,3713534-chunk-2
plain-de,duui.request.duration,modern,6.02212400008284,milliseconds,3713534-chunk-2
plain-de,duui.request.duration.histogram,modern,,milliseconds,3713534-chunk-2
plain-de,duui.request.throughput,modern,112.17513799601875,requests_per_second,3713534-chunk-2
plain-de,duui.request.count,modern,6.0,count,3713534-chunk-2
plain-de,duui.request.duration,modern,6.02212400008284,milliseconds,3713534-chunk-2
plain-de,duui.request.duration.histogram,modern,,milliseconds,3713534-chunk-2
plain-de,duui.request.throughput,modern,69.92974065707509,requests_per_second,3713534-chunk-2
plain-de,duui.request.count,modern,3.0,count,3713534-chunk-2
plain-de,duui.request.duration,modern,6.02212400008284,milliseconds,3713534-chunk-2
plain-de,duui.request.duration.histogram,modern,,milliseconds,3713534-chunk-2
plain-de,duui.request.throughput,modern,1000.0,requests_per_second,3713534-chunk-2
plain-de,duui.request.count,modern,1.0,count,3713534-chunk-2
plain-de,gazetteer_legacy_matches,legacy,0.0,count,3718079-chunk-1
plain-de,gazetteer_legacy_processing_ms,legacy,2.0,milliseconds,3718079-chunk-1
plain-de,process.cpu.utilization,legacy,0.0,percent,3718079-chunk-1
plain-de,process.cpu.time.user,legacy,0.98,seconds,3718079-chunk-1
plain-de,process.cpu.time.system,legacy,0.2,seconds,3718079-chunk-1
plain-de,process.context_switches.voluntary,legacy,12.0,count,3718079-chunk-1
plain-de,process.context_switches.involuntary,legacy,14.0,count,3718079-chunk-1
plain-de,system.cpu.utilization,legacy,50.0,percent,3718079-chunk-1
plain-de,system.load_average.1m,legacy,1.6435546875,load,3718079-chunk-1
plain-de,system.load_average.5m,legacy,2.4482421875,load,3718079-chunk-1
plain-de,system.load_average.15m,legacy,2.2744140625,load,3718079-chunk-1
plain-de,process.memory.rss,legacy,90619904.0,bytes,3718079-chunk-1
plain-de,process.memory.vms,legacy,98508800.0,bytes,3718079-chunk-1
plain-de,process.memory.uss,legacy,78962688.0,bytes,3718079-chunk-1
plain-de,system.memory.used,legacy,8908210176.0,bytes,3718079-chunk-1
plain-de,system.memory.available,legacy,41607004160.0,bytes,3718079-chunk-1
plain-de,system.memory.utilization,legacy,17.6,percent,3718079-chunk-1
plain-de,system.swap.used,legacy,0.0,bytes,3718079-chunk-1
plain-de,system.swap.utilization,legacy,0.0,percent,3718079-chunk-1
plain-de,process.cpu.utilization,legacy,0.0,percent,3718079-chunk-1
plain-de,process.cpu.time.user,legacy,0.98,seconds,3718079-chunk-1
plain-de,process.cpu.time.system,legacy,0.2,seconds,3718079-chunk-1
plain-de,process.context_switches.voluntary,legacy,14.0,count,3718079-chunk-1
plain-de,process.context_switches.involuntary,legacy,14.0,count,3718079-chunk-1
plain-de,system.cpu.utilization,legacy,0.0,percent,3718079-chunk-1
plain-de,system.load_average.1m,legacy,1.6435546875,load,3718079-chunk-1
plain-de,system.load_average.5m,legacy,2.4482421875,load,3718079-chunk-1
plain-de,system.load_average.15m,legacy,2.2744140625,load,3718079-chunk-1
plain-de,process.memory.rss,legacy,90648576.0,bytes,3718079-chunk-1
plain-de,process.memory.vms,legacy,98508800.0,bytes,3718079-chunk-1
plain-de,process.memory.uss,legacy,78991360.0,bytes,3718079-chunk-1
plain-de,system.memory.used,legacy,8908210176.0,bytes,3718079-chunk-1
plain-de,system.memory.available,legacy,41607004160.0,bytes,3718079-chunk-1
plain-de,system.memory.utilization,legacy,17.6,percent,3718079-chunk-1
plain-de,system.swap.used,legacy,0.0,bytes,3718079-chunk-1
plain-de,system.swap.utilization,legacy,0.0,percent,3718079-chunk-1
plain-de,duui.request.duration,legacy,5.500591999862081,milliseconds,3718079-chunk-1
plain-de,duui.request.duration.histogram,legacy,,milliseconds,3718079-chunk-1
plain-de,duui.request.throughput,legacy,110.58561703624082,requests_per_second,3718079-chunk-1
plain-de,duui.request.count,legacy,7.0,count,3718079-chunk-1
plain-de,duui.request.duration,legacy,5.500591999862081,milliseconds,3718079-chunk-1
plain-de,duui.request.duration.histogram,legacy,,milliseconds,3718079-chunk-1
plain-de,duui.request.throughput,legacy,62.79552851244343,requests_per_second,3718079-chunk-1
plain-de,duui.request.count,legacy,4.0,count,3718079-chunk-1
plain-de,duui.request.duration,legacy,5.500591999862081,milliseconds,3718079-chunk-1
plain-de,duui.request.duration.histogram,legacy,,milliseconds,3718079-chunk-1
plain-de,duui.request.throughput,legacy,1000.0,requests_per_second,3718079-chunk-1
plain-de,duui.request.count,legacy,1.0,count,3718079-chunk-1
plain-de,gazetteer_matches,modern,0.0,count,3718079-chunk-1
plain-de,gazetteer_processing_ms,modern,2.0,milliseconds,3718079-chunk-1
plain-de,process.cpu.utilization,modern,0.0,percent,3718079-chunk-1
plain-de,process.cpu.time.user,modern,0.98,seconds,3718079-chunk-1
plain-de,process.cpu.time.system,modern,0.21,seconds,3718079-chunk-1
plain-de,process.context_switches.voluntary,modern,14.0,count,3718079-chunk-1
plain-de,process.context_switches.involuntary,modern,14.0,count,3718079-chunk-1
plain-de,system.cpu.utilization,modern,16.7,percent,3718079-chunk-1
plain-de,system.load_average.1m,modern,1.6435546875,load,3718079-chunk-1
plain-de,system.load_average.5m,modern,2.4482421875,load,3718079-chunk-1
plain-de,system.load_average.15m,modern,2.2744140625,load,3718079-chunk-1
plain-de,process.memory.rss,modern,90804224.0,bytes,3718079-chunk-1
plain-de,process.memory.vms,modern,98508800.0,bytes,3718079-chunk-1
plain-de,process.memory.uss,modern,79147008.0,bytes,3718079-chunk-1
plain-de,system.memory.used,modern,8908582912.0,bytes,3718079-chunk-1
plain-de,system.memory.available,modern,41606631424.0,bytes,3718079-chunk-1
plain-de,system.memory.utilization,modern,17.6,percent,3718079-chunk-1
plain-de,system.swap.used,modern,0.0,bytes,3718079-chunk-1
plain-de,system.swap.utilization,modern,0.0,percent,3718079-chunk-1
plain-de,process.cpu.utilization,modern,0.0,percent,3718079-chunk-1
plain-de,process.cpu.time.user,modern,0.98,seconds,3718079-chunk-1
plain-de,process.cpu.time.system,modern,0.21,seconds,3718079-chunk-1
plain-de,process.context_switches.voluntary,modern,16.0,count,3718079-chunk-1
plain-de,process.context_switches.involuntary,modern,14.0,count,3718079-chunk-1
plain-de,system.cpu.utilization,modern,25.0,percent,3718079-chunk-1
plain-de,system.load_average.1m,modern,1.6435546875,load,3718079-chunk-1
plain-de,system.load_average.5m,modern,2.4482421875,load,3718079-chunk-1
plain-de,system.load_average.15m,modern,2.2744140625,load,3718079-chunk-1
plain-de,process.memory.rss,modern,90816512.0,bytes,3718079-chunk-1
plain-de,process.memory.vms,modern,98508800.0,bytes,3718079-chunk-1
plain-de,process.memory.uss,modern,79159296.0,bytes,3718079-chunk-1
plain-de,system.memory.used,modern,8908582912.0,bytes,3718079-chunk-1
plain-de,system.memory.available,modern,41606631424.0,bytes,3718079-chunk-1
plain-de,system.memory.utilization,modern,17.6,percent,3718079-chunk-1
plain-de,system.swap.used,modern,0.0,bytes,3718079-chunk-1
plain-de,system.swap.utilization,modern,0.0,percent,3718079-chunk-1
plain-de,duui.request.duration,modern,5.3311359997678665,milliseconds,3718079-chunk-1
plain-de,duui.request.duration.histogram,modern,,milliseconds,3718079-chunk-1
plain-de,duui.request.throughput,modern,109.2643896526334,requests_per_second,3718079-chunk-1
plain-de,duui.request.count,modern,8.0,count,3718079-chunk-1
plain-de,duui.request.duration,modern,5.3311359997678665,milliseconds,3718079-chunk-1
plain-de,duui.request.duration.histogram,modern,,milliseconds,3718079-chunk-1
plain-de,duui.request.throughput,modern,63.937100215247874,requests_per_second,3718079-chunk-1
plain-de,duui.request.count,modern,4.0,count,3718079-chunk-1
plain-de,duui.request.duration,modern,5.3311359997678665,milliseconds,3718079-chunk-1
plain-de,duui.request.duration.histogram,modern,,milliseconds,3718079-chunk-1
plain-de,duui.request.throughput,modern,1000.0,requests_per_second,3718079-chunk-1
plain-de,duui.request.count,modern,1.0,count,3718079-chunk-1
plain-de,gazetteer_legacy_matches,legacy,0.0,count,3718079-chunk-2
plain-de,gazetteer_legacy_processing_ms,legacy,2.0,milliseconds,3718079-chunk-2
plain-de,process.cpu.utilization,legacy,0.0,percent,3718079-chunk-2
plain-de,process.cpu.time.user,legacy,0.98,seconds,3718079-chunk-2
plain-de,process.cpu.time.system,legacy,0.22,seconds,3718079-chunk-2
plain-de,process.context_switches.voluntary,legacy,16.0,count,3718079-chunk-2
plain-de,process.context_switches.involuntary,legacy,14.0,count,3718079-chunk-2
plain-de,system.cpu.utilization,legacy,42.9,percent,3718079-chunk-2
plain-de,system.load_average.1m,legacy,1.6435546875,load,3718079-chunk-2
plain-de,system.load_average.5m,legacy,2.4482421875,load,3718079-chunk-2
plain-de,system.load_average.15m,legacy,2.2744140625,load,3718079-chunk-2
plain-de,process.memory.rss,legacy,90980352.0,bytes,3718079-chunk-2
plain-de,process.memory.vms,legacy,99557376.0,bytes,3718079-chunk-2
plain-de,process.memory.uss,legacy,79327232.0,bytes,3718079-chunk-2
